po_/_so_#,asn/dn_#,country,fulfill_via,vendor_inco_term,sub_classification,unit_of_measure_(per_pack),line_item_quantity,line_item_value,pack_price,unit_price,first_line_designation,freight_cost_(usd),shipment_mode,line_item_insurance_(usd),days_to_process
0,0,8,0,0,0,240,620,1209.0,1.95,0.01,1,3426.68,1,1.7,114
0,0,39,1,0,0,20,5920,189440.0,32.0,1.6,0,25136.39,1,312.58,91
0,0,31,1,0,0,60,19,406.76,21.41,0.36,1,0.0,0,0.42,243
0,0,24,0,0,0,60,440,765.6,1.74,0.03,0,800.0,0,0.79,241
0,0,26,0,0,0,30,20000,282000.0,14.1,0.47,0,17090.0,0,395.36,178
0,0,13,1,0,0,120,2426,203371.58,83.83,0.7,0,0.0,1,335.56,64
0,0,9,1,0,0,120,12560,454169.6,36.16,0.3,0,18459.58,1,890.17,63
0,0,16,0,0,0,30,39312,174938.4,4.45,0.15,0,69748.5,1,377.17,126
0,0,9,0,0,0,30,31092,179711.76,5.78,0.19,1,3426.68,1,352.24,146
0,0,40,0,0,0,60,71030,333841.0,4.7,0.08,1,3426.68,0,550.84,267
0,0,26,0,0,0,90,854,23485.0,27.5,0.31,0,9736.1,0,50.63,193
0,0,31,1,0,0,240,40,656.64,16.42,0.07,0,0.0,0,1.42,14
0,0,28,1,0,0,30,71577,1087970.4,15.2,0.51,1,3426.68,1,47.04,-825
0,0,38,1,0,0,60,13570,24968.8,1.84,0.03,0,1646.5,1,35.01,139
0,0,31,1,0,0,240,13,230.24,17.71,0.07,1,0.0,0,0.24,179
0,0,9,0,0,0,60,32436,243270.0,7.5,0.12,0,8258.0,1,389.23,-657
0,0,31,1,0,0,180,400,14352.0,35.88,0.2,0,0.0,1,22.96,-419
0,0,37,0,0,0,30,5000,25650.0,5.13,0.17,1,3426.68,1,55.3,41
0,0,8,1,0,0,100,17,1360.0,80.0,0.8,1,3426.68,1,1.6,141
0,0,40,1,0,0,30,25811,118472.49,4.59,0.15,0,24936.5,0,121.79,76
0,0,9,0,0,0,240,6777,14570.55,2.15,0.01,0,23907.05,1,23.31,-557
0,0,28,0,0,0,60,86008,697524.88,8.11,0.14,0,15617.93,0,717.06,114
0,0,37,0,0,0,240,6036,12675.6,2.1,0.01,0,15923.41,1,20.28,-314
0,0,26,0,0,0,120,17497,512837.07,29.31,0.24,0,18461.22,0,719.0,166
0,0,24,0,0,0,240,13150,27615.0,2.1,0.01,1,3426.68,0,34.16,256
0,0,40,0,0,0,120,8599,187286.22,21.78,0.18,0,4529.67,0,231.67,87
0,0,38,1,0,0,30,31579,135789.7,4.3,0.14,0,11617.57,1,292.76,129
0,0,32,0,0,0,60,378,854.28,2.26,0.04,1,3426.68,1,1.06,98
0,0,32,1,0,0,1,116,580.0,5.0,5.0,1,3426.68,1,0.72,189
0,0,31,1,0,0,60,1000,19770.0,19.77,0.33,0,3134.85,0,38.75,-39
0,0,26,0,0,0,60,14344,32417.44,2.26,0.04,1,3426.68,0,40.1,172
0,0,26,0,0,0,60,203,2168.04,10.68,0.18,1,3426.68,1,47.04,-706
0,0,6,1,0,0,100,1560,124800.0,80.0,0.8,0,14189.02,1,154.38,94
0,0,9,0,0,0,240,7420,13727.0,1.85,0.01,1,3426.68,1,22.65,171
0,0,35,1,0,0,100,950,66500.0,70.0,0.7,0,3744.18,1,130.34,106
0,0,24,0,0,0,270,470,35856.3,76.29,0.28,0,7364.3,1,47.04,-776
0,0,9,0,0,0,30,14440,157684.8,10.92,0.36,1,3426.68,1,260.18,171
0,0,15,0,0,0,90,48,446.4,9.3,0.1,1,3426.68,1,0.46,240
0,0,31,1,0,0,120,1,27.51,27.51,0.23,0,0.0,0,0.03,316
0,0,31,1,0,0,30,235,4891.53,20.82,0.69,1,0.0,0,6.05,414
0,0,31,1,0,0,240,3,15.5,5.17,0.02,1,0.0,0,0.02,243
0,0,31,1,0,0,30,12,261.97,21.83,0.73,1,0.0,0,0.27,316
0,0,31,1,0,0,60,104636,284609.92,2.72,0.05,0,8527.46,0,469.61,278
0,0,26,0,0,0,60,451,1371.04,3.04,0.05,1,3426.68,1,2.19,-509
0,0,8,0,0,0,60,17,248.71,14.63,0.24,1,3426.68,1,0.35,85
0,0,26,0,0,0,60,36000,87120.0,2.42,0.04,1,3426.68,1,122.14,195
0,0,15,1,0,0,120,2733,224625.27,82.19,0.68,0,314.0,1,440.27,67
0,0,31,1,0,0,30,91772,390948.72,4.26,0.14,0,7292.27,0,645.07,319
0,0,24,0,0,0,60,7044,83119.2,11.8,0.2,0,0.0,1,162.91,15
0,0,16,1,0,0,100,1000,125000.0,125.0,1.25,0,0.0,0,269.5,33
0,0,25,1,0,0,20,650,20800.0,32.0,1.6,0,7078.9,1,33.28,-236
0,0,32,1,0,0,100,100,800.0,8.0,0.08,1,3426.68,1,0.94,158
0,0,24,0,0,0,60,821,57470.0,70.0,1.17,0,549.44,1,91.95,-557
0,0,35,0,0,0,60,2788,31950.48,11.46,0.19,0,1883.0,0,39.52,67
0,0,15,1,0,0,20,748,23936.0,32.0,1.6,0,3740.04,1,38.3,-391
0,0,37,0,0,0,60,30348,74049.12,2.44,0.04,1,3426.68,1,103.82,162
0,0,24,0,0,0,60,3068,7976.8,2.6,0.04,0,118.16,0,8.2,189
0,0,31,1,0,0,30,2000,25040.0,12.52,0.42,0,0.0,0,49.08,-42
0,0,40,0,0,0,60,2741,5454.59,1.99,0.03,1,3426.68,0,6.42,277
0,0,38,1,0,0,60,37215,320049.0,8.6,0.14,1,3426.68,1,448.71,127
0,0,28,1,0,0,20,250,8000.0,32.0,1.6,0,3997.31,1,15.68,44
0,0,16,0,0,0,180,32,1600.0,50.0,0.28,1,3426.68,0,3.45,55
0,0,37,0,0,0,60,4730,35616.9,7.53,0.13,0,1898.84,1,69.81,84
0,0,8,0,0,0,60,1029,7223.58,7.02,0.12,0,3436.14,1,10.13,142
0,0,28,1,0,0,30,62209,681188.55,10.95,0.36,0,63600.4,1,1335.13,274
0,0,28,0,0,0,240,1489,18612.5,12.5,0.05,0,5044.26,1,26.09,28
0,0,24,1,0,0,20,2360,75520.0,32.0,1.6,0,21087.7,1,162.82,75
0,0,8,0,0,0,120,2300,47104.0,20.48,0.17,0,4676.4,1,58.27,262
0,0,31,1,0,0,60,96770,263214.4,2.72,0.05,0,4957.81,0,434.3,323
0,0,37,0,0,0,30,19086,88368.18,4.63,0.15,0,10011.25,0,90.84,274
0,0,31,1,0,0,30,1500,24300.0,16.2,0.54,1,0.0,0,38.88,-291
0,0,31,1,0,0,60,6,81.66,13.61,0.23,1,0.0,1,0.13,-420
0,0,26,0,0,0,30,873,22916.25,26.25,0.88,0,6443.61,1,44.92,-69
0,0,31,1,0,0,30,9,342.83,38.09,1.27,0,0.0,0,0.4,142
0,0,37,1,0,0,30,252,504.0,2.0,0.07,0,1026.15,1,0.62,146
0,0,38,1,0,0,60,418,2403.5,5.75,0.1,0,2006.63,1,2.97,170
0,0,9,1,0,0,60,415,2905.0,7.0,0.12,1,3426.68,1,6.26,51
0,0,38,1,0,0,30,8400,96432.0,11.48,0.38,0,4051.34,1,154.29,-363
0,0,31,1,0,0,60,48446,135164.34,2.79,0.05,0,0.0,0,291.41,247
0,0,31,1,0,0,30,9,27.05,3.01,0.1,1,0.0,0,0.03,56
0,0,37,0,0,0,30,36007,119903.31,3.33,0.11,0,106022.37,1,148.32,94
0,0,9,0,0,0,60,207,273.24,1.32,0.02,0,2503.34,1,0.45,187
0,0,16,1,0,0,60,300,2712.0,9.04,0.15,0,1075.54,1,5.85,227
0,0,8,1,0,0,20,185,5920.0,32.0,1.6,0,1592.72,1,7.32,209
0,0,28,1,0,0,60,63254,166990.56,2.64,0.04,0,0.0,1,360.03,97
0,0,26,0,0,0,90,1280,12403.2,9.69,0.11,0,13398.06,0,20.47,135
0,0,16,0,0,0,60,398,971.12,2.44,0.04,1,3426.68,1,1.9,26
0,0,16,0,0,0,240,3872,7821.44,2.02,0.01,0,74839.9,1,16.86,84
0,0,26,0,0,0,90,500,4855.0,9.71,0.11,0,0.0,1,10.47,138
0,0,31,1,0,0,90,257,7465.87,29.05,0.32,1,0.0,0,9.24,29
0,0,24,0,0,0,30,1934,26147.68,13.52,0.45,0,63.07,0,26.88,388
0,0,9,0,0,0,240,3660,6771.0,1.85,0.01,1,3426.68,1,14.6,203
0,0,13,0,0,0,60,879,2267.82,2.58,0.04,1,3426.68,1,3.74,26
0,0,26,0,0,0,30,8917,29693.61,3.33,0.11,0,34218.36,0,36.73,182
0,0,16,0,0,0,60,32850,95265.0,2.9,0.05,0,39223.78,1,205.39,154
0,0,40,0,0,0,60,53733,148303.08,2.76,0.05,0,6933.76,0,207.92,188
0,0,38,1,0,0,90,298,1317.16,4.42,0.05,1,3426.68,1,1.85,194
0,0,35,0,0,0,240,29504,57532.8,1.95,0.01,0,3853.89,0,94.93,338
0,0,39,0,0,0,30,44135,548156.7,12.42,0.41,0,13715.55,1,877.05,-493
0,0,26,0,0,0,60,100,750.0,7.5,0.12,0,0.0,1,1.62,138
0,0,37,1,0,0,100,6000,480000.0,80.0,0.8,0,23482.06,1,493.44,87
0,0,12,1,0,0,60,448,2661.12,5.94,0.1,0,1317.82,1,2.74,144
0,0,11,1,0,0,20,27,864.0,32.0,1.6,0,490.23,1,1.21,237
0,0,26,0,0,0,60,28,210.84,7.53,0.13,1,3426.68,0,0.41,147
0,0,31,1,0,0,30,2285,40375.94,17.67,0.59,0,0.0,0,79.14,146
0,0,28,0,0,0,30,59989,796054.03,13.27,0.44,0,5825.18,1,1116.07,158
0,0,37,0,0,0,60,44017,363580.42,8.26,0.14,1,3426.68,0,449.75,256
0,0,9,0,0,0,30,2400,32376.0,13.49,0.45,0,1422.54,0,33.28,211
0,0,31,1,0,0,60,11,198.35,18.03,0.3,1,0.0,0,0.2,243
0,0,15,0,0,0,60,917,6437.34,7.02,0.12,1,3426.68,1,10.62,42
0,0,16,1,0,0,60,40,620.0,15.5,0.26,1,3426.68,1,1.22,-60
0,0,11,1,0,0,20,4200,134400.0,32.0,1.6,0,18180.65,1,215.04,-238
0,0,16,0,0,0,60,600,9864.0,16.44,0.27,1,3426.68,1,21.27,84
0,0,3,0,0,0,60,14770,79462.6,5.38,0.09,0,10829.6,1,131.11,51
0,0,39,0,0,0,30,11729,50669.28,4.32,0.14,1,3426.68,0,109.24,199
0,0,26,0,0,0,60,17782,152569.56,8.58,0.14,0,41352.75,0,188.73,182
0,0,16,0,0,0,30,1428,3198.72,2.24,0.07,0,11490.2,1,5.28,196
0,0,31,1,0,0,90,19271,192324.58,9.98,0.11,0,2347.77,0,414.65,154
0,0,38,1,0,0,60,3000,6480.0,2.16,0.04,1,3426.68,1,7.63,146
0,0,26,0,0,0,60,46001,122362.66,2.66,0.04,0,9736.1,0,263.81,193
0,0,16,0,0,0,30,19656,71547.84,3.64,0.12,0,18028.41,1,88.5,17
0,0,37,0,0,0,60,5154,39788.88,7.72,0.13,0,3293.34,0,55.78,253
0,0,10,1,0,0,100,112,0.0,0.0,0.0,1,3426.68,1,0.0,150
0,0,9,0,0,0,60,36240,310939.2,8.58,0.14,0,36857.21,0,435.94,170
0,0,31,1,0,0,240,342,1932.3,5.65,0.02,0,0.0,1,3.79,16
0,0,8,0,0,0,30,19,115.52,6.08,0.2,1,3426.68,1,0.16,144
0,0,37,0,0,0,60,1953,14452.2,7.4,0.12,0,1673.0,1,23.12,-574
0,0,9,0,0,0,30,6464,169680.0,26.25,0.88,0,1949.41,1,365.83,174
0,0,9,0,0,0,60,21360,83304.0,3.9,0.06,0,21821.95,1,163.28,-111
0,0,38,1,0,0,60,771,9444.75,12.25,0.2,0,678.96,1,11.68,145
0,0,35,0,0,0,60,3529,9634.17,2.73,0.05,1,3426.68,1,20.77,51
0,0,31,1,0,0,60,38400,107136.0,2.79,0.05,0,0.0,0,230.99,272
0,0,40,1,0,0,100,5060,404800.0,80.0,0.8,1,3426.68,1,567.53,97
0,0,38,1,0,0,30,2196,20862.0,9.5,0.32,0,0.0,1,24.55,146
0,0,38,1,0,0,60,1300,10075.0,7.75,0.13,0,3850.43,1,16.12,-543
0,0,31,1,0,0,60,3000,16080.0,5.36,0.09,1,0.0,1,31.52,-41
0,0,31,1,0,0,60,35,1874.71,53.56,0.89,1,0.0,0,1.93,316
0,0,16,0,0,0,60,30000,247800.0,8.26,0.14,1,3426.68,1,254.74,104
0,0,38,1,0,0,60,240,1680.0,7.0,0.12,0,1516.05,1,3.29,-200
0,0,32,0,0,0,90,66,613.8,9.3,0.1,1,3426.68,1,0.63,108
0,0,26,1,0,0,100,2334,186720.0,80.0,0.8,0,21654.06,1,402.57,154
0,0,24,0,0,0,60,3386,38024.78,11.23,0.19,0,4768.06,0,39.09,233
0,0,24,0,0,0,240,41998,81896.1,1.95,0.01,0,9458.64,0,135.13,409
0,0,40,0,0,0,60,50847,200845.65,3.95,0.07,0,2599.36,0,206.47,223
0,0,40,0,0,0,30,4250,9520.0,2.24,0.07,1,3426.68,0,20.53,243
0,0,31,1,0,0,30,105813,454995.9,4.3,0.14,0,7292.26,0,750.74,305
0,0,39,0,0,0,240,10000,13000.0,1.3,0.01,0,4329.61,0,13.36,98
0,0,26,1,0,0,100,2744,244216.0,89.0,0.89,0,28734.43,1,342.39,133
0,0,16,0,0,0,240,2135,4205.95,1.97,0.01,1,3426.68,1,6.73,-413
0,0,24,1,0,0,1,60,300.0,5.0,5.0,0,0.0,1,0.35,98
0,0,40,0,0,0,30,138974,653177.8,4.7,0.16,0,14451.68,0,915.76,209
0,0,35,1,0,0,25,10000,200000.0,20.0,0.8,0,45032.55,1,330.0,98
0,0,26,1,0,0,100,2835,252315.0,89.0,0.89,0,31284.02,1,353.75,115
0,0,26,0,0,0,60,1747,15303.72,8.76,0.15,0,1012.18,1,30.0,4
0,0,16,1,0,0,60,45750,95160.0,2.08,0.03,1,3426.68,0,97.82,246
0,0,31,1,0,0,120,41,1049.33,25.59,0.21,1,0.0,0,1.08,179
0,0,26,1,0,0,100,2687,239143.0,89.0,0.89,0,26014.88,1,394.59,90
0,0,31,1,0,0,30,240,6944.46,28.94,0.96,1,0.0,0,14.97,9
0,0,31,1,0,0,84,3,32.31,10.77,0.13,1,0.0,1,0.05,-514
0,0,15,1,0,0,20,3140,100480.0,32.0,1.6,0,10304.62,1,124.29,56
0,0,26,0,0,0,60,63,441.0,7.0,0.12,1,3426.68,0,0.86,147
0,0,31,1,0,0,60,360,7041.6,19.56,0.33,0,0.0,0,13.8,50
0,0,9,0,0,0,60,2296,34440.0,15.0,0.25,0,17941.46,1,74.25,176
0,0,16,0,0,0,60,32129,97672.16,3.04,0.05,1,3426.68,1,156.28,-466
0,0,26,1,0,0,30,200,4734.0,23.67,0.79,0,463.0,1,9.28,121
0,0,8,1,0,0,20,353,11296.0,32.0,1.6,1,3426.68,1,13.3,142
0,0,37,1,0,0,100,10368,13478.4,1.3,0.01,0,0.0,1,16.67,130
0,0,9,0,0,0,60,68,2995.4,44.05,0.73,1,3426.68,1,47.04,-763
0,0,9,0,0,0,270,36,2831.04,78.64,0.29,1,3426.68,1,4.53,-684
0,0,31,1,0,0,30,6,66.1,11.02,0.37,1,0.0,0,0.07,78
0,0,31,1,0,0,60,13,324.4,24.95,0.42,1,0.0,0,0.33,56
0,0,38,1,0,0,30,5000,17500.0,3.5,0.12,1,3426.68,1,17.99,161
0,0,40,0,0,0,60,19512,104974.56,5.38,0.09,0,15608.15,0,226.33,245
0,0,24,0,0,0,60,1728,16416.0,9.5,0.16,1,3426.68,1,26.27,-343
0,0,37,0,0,0,60,638,1212.2,1.9,0.03,0,747.76,1,1.5,168
0,0,33,1,0,0,25,17,340.0,20.0,0.8,0,2701.16,1,0.56,83
0,0,38,1,0,0,60,14842,105081.36,7.08,0.12,0,2348.57,1,147.32,133
0,0,24,1,0,0,100,2891,231280.0,80.0,0.8,0,25607.44,1,381.61,210
0,0,39,0,0,0,60,50000,170000.0,3.4,0.06,0,3629.37,0,333.2,-182
0,0,8,1,0,0,1,2407,12035.0,5.0,5.0,1,3426.68,1,14.89,161
0,0,16,1,0,0,60,5324,22094.6,4.15,0.07,0,8538.03,0,30.98,161
0,0,37,0,0,0,60,990,11345.4,11.46,0.19,0,2279.5,0,14.03,203
0,0,39,0,0,0,30,70156,267294.36,3.81,0.13,0,18219.83,0,374.75,144
0,0,9,0,0,0,60,41700,344442.0,8.26,0.14,0,18002.87,0,426.07,371
0,0,26,0,0,0,240,965,5983.0,6.2,0.03,1,3426.68,1,9.57,-546
0,0,39,0,0,0,30,113614,468089.68,4.12,0.14,1,3426.68,0,656.26,103
0,0,9,0,0,0,240,475,912.0,1.92,0.01,0,1301.0,1,1.46,-521
0,0,9,0,0,0,180,1550,77500.0,50.0,0.28,0,1888.48,1,124.0,-482
0,0,39,0,0,0,30,106280,1145698.4,10.78,0.36,1,3426.68,0,1177.78,203
0,0,39,0,0,0,30,6714,38806.92,5.78,0.19,0,5837.94,0,76.06,113
0,0,40,0,0,0,30,124,1054.0,8.5,0.28,0,940.23,1,2.27,295
0,0,9,0,0,0,30,8148,132405.0,16.25,0.54,0,2660.0,1,47.04,-763
0,0,40,0,0,0,60,55800,140058.0,2.51,0.04,0,11154.87,0,231.1,146
0,0,35,1,0,0,30,4779,107527.5,22.5,0.75,0,4142.07,1,133.01,154
0,0,35,0,0,0,60,13499,58045.7,4.3,0.07,1,3426.68,0,81.38,182
0,0,35,0,0,0,90,5117,47588.1,9.3,0.1,0,1956.0,0,58.87,218
0,0,9,0,0,0,60,7744,297059.84,38.36,0.64,1,3426.68,1,475.3,-557
0,0,7,0,0,0,30,71406,259917.84,3.64,0.12,1,3426.68,0,364.4,28
0,0,9,0,0,0,60,70300,473119.0,6.73,0.11,0,23776.42,0,585.25,500
0,0,31,1,0,0,60,2500,14939.06,5.98,0.1,1,0.0,0,32.21,42
0,0,31,1,0,0,30,6,85.31,14.22,0.47,1,0.0,0,0.09,264
0,0,35,1,0,0,60,11500,62445.0,5.43,0.09,0,4168.19,1,77.24,92
0,0,28,0,0,0,240,1500,3150.0,2.1,0.01,0,4095.24,1,3.9,82
0,0,4,1,0,0,20,450,14400.0,32.0,1.6,0,1625.08,1,23.04,-424
0,0,37,0,0,0,60,4000,35040.0,8.76,0.15,0,2458.26,1,75.55,62
0,0,16,1,0,0,60,90,126.0,1.4,0.02,0,941.74,1,0.18,94
0,0,23,1,0,0,100,81,6480.0,80.0,0.8,0,2190.78,1,8.02,88
0,0,15,0,0,0,120,150,12330.0,82.2,0.68,0,1608.7,1,19.73,-388
0,0,28,1,0,0,30,595,12048.75,20.25,0.68,0,255.0,1,25.98,234
0,0,9,0,0,0,30,738,2560.86,3.47,0.12,1,3426.68,1,4.1,-647
0,0,9,0,0,0,60,7600,29564.0,3.89,0.06,0,2751.09,0,41.45,351
0,0,31,1,0,0,60,11672,35016.0,3.0,0.05,0,0.0,1,68.63,-42
0,0,40,1,0,0,30,32670,151915.5,4.65,0.16,0,25730.13,1,156.17,76
0,0,40,0,0,0,60,290000,1087500.0,3.75,0.06,0,18090.64,0,1345.24,350
0,0,31,1,0,0,30,83238,650921.16,7.82,0.26,0,5298.02,1,1403.39,207
0,0,32,0,0,0,60,200,466.0,2.33,0.04,1,3426.68,1,0.65,125
0,0,37,1,0,0,30,61150,195068.5,3.19,0.11,0,20553.85,1,200.53,54
0,0,37,1,0,0,20,2600,83200.0,32.0,1.6,0,6164.1,1,97.93,184
0,0,31,1,0,0,30,7610,49236.7,6.47,0.22,0,0.0,0,81.24,253
0,0,16,1,0,0,60,2160,24840.0,11.5,0.19,1,3426.68,0,30.73,189
0,0,7,1,0,0,30,39892,183503.2,4.6,0.15,0,51243.69,1,226.99,151
0,0,16,1,0,0,100,2,278.0,139.0,1.39,0,897.52,1,0.44,-448
0,0,40,1,0,0,30,28899,134380.35,4.65,0.16,0,19557.01,0,138.14,119
0,0,24,1,0,0,60,33216,269381.76,8.11,0.14,0,16537.11,1,276.92,147
0,0,24,1,0,0,60,52,2886.0,55.5,0.92,0,0.0,1,3.4,261
0,0,8,0,0,0,240,1090,2289.0,2.1,0.01,0,5580.44,1,2.35,187
0,0,9,0,0,0,30,7500,26625.0,3.55,0.12,1,3426.68,0,27.37,391
0,0,39,0,0,0,60,12873,90111.0,7.0,0.12,1,3426.68,0,126.34,245
0,0,15,0,0,0,60,12,15.84,1.32,0.02,1,3426.68,1,0.02,100
0,0,26,1,0,0,100,6388,568532.0,89.0,0.89,0,0.0,1,669.16,68
0,0,28,0,0,0,90,1480,12224.8,8.26,0.09,0,2109.22,1,17.14,33
0,0,40,0,0,0,60,178097,402499.22,2.26,0.04,1,3426.68,0,413.77,195
0,0,24,0,0,0,60,2268,5284.44,2.33,0.04,0,5716.86,0,7.41,130
0,0,9,0,0,0,30,38160,506383.2,13.27,0.44,1,3426.68,0,709.95,130
0,0,9,0,0,0,240,1417,2593.11,1.83,0.01,0,2195.9,1,5.08,222
0,0,17,1,0,0,100,7888,631040.0,80.0,0.8,0,12965.93,1,1360.52,93
0,0,26,0,0,0,30,23000,305210.0,13.27,0.44,0,18461.23,0,427.9,166
0,0,39,0,0,0,60,60000,432000.0,7.2,0.12,0,7053.51,0,691.2,-313
0,0,9,0,0,0,240,2907,6104.7,2.1,0.01,0,5520.83,0,6.28,100
0,0,31,1,0,0,60,2,36.18,18.09,0.3,1,0.0,0,0.04,29
0,0,9,1,0,0,180,5196,88124.16,16.96,0.09,0,2093.31,1,190.0,325
0,0,17,0,0,0,100,5000,399950.0,79.99,0.8,1,3426.68,0,783.9,-223
0,0,28,1,0,0,30,250,2.5,0.01,0.0,0,280.23,1,0.0,142
0,0,37,0,0,0,90,6312,34716.0,5.5,0.06,1,3426.68,0,40.86,224
0,0,26,0,0,0,60,1521,2311.92,1.52,0.03,1,3426.68,1,3.7,-409
0,0,31,1,0,0,240,40000,400800.0,10.02,0.04,0,11770.87,1,864.12,188
0,0,40,0,0,0,60,112100,608703.0,5.43,0.09,1,3426.68,0,1312.36,352
0,0,26,1,0,0,100,3031,269759.0,89.0,0.89,0,20705.23,1,333.69,160
0,0,34,1,0,0,100,135,10800.0,80.0,0.8,0,1626.1,1,15.14,83
0,0,24,0,0,0,60,38976,334414.08,8.58,0.14,0,5846.08,0,413.67,167
0,0,31,1,0,0,30,91,1644.26,18.07,0.6,1,0.0,0,1.69,56
0,0,28,0,0,0,60,1700,3315.0,1.95,0.03,0,1061.37,1,3.9,90
0,0,26,0,0,0,60,35011,84726.62,2.42,0.04,1,3426.68,1,118.79,195
0,0,16,0,0,0,60,9200,21436.0,2.33,0.04,1,3426.68,1,35.37,240
0,0,9,1,0,0,300,540,16642.8,30.82,0.1,0,5385.37,1,20.59,185
0,0,26,0,0,0,60,1190,9163.0,7.7,0.13,1,3426.68,1,14.66,-546
0,0,38,1,0,0,60,717,8783.25,12.25,0.2,1,3426.68,1,10.86,153
0,0,26,0,0,0,240,278,1098.1,3.95,0.02,1,3426.68,1,1.76,-699
0,0,26,0,0,0,60,3446,28463.96,8.26,0.14,0,18495.9,0,46.97,114
0,0,31,1,0,0,240,36,987.14,27.42,0.11,1,0.0,0,1.22,412
0,0,31,1,0,0,300,40,1479.6,36.99,0.12,1,0.0,0,2.37,-389
0,0,24,0,0,0,240,540,1317.6,2.44,0.01,1,3426.68,1,47.04,-776
0,0,40,0,0,0,60,17465,113871.8,6.52,0.11,0,0.0,0,134.03,41
0,0,26,0,0,0,60,1722,19320.84,11.22,0.19,0,0.0,0,41.66,145
0,0,26,0,0,0,60,645,2134.95,3.31,0.06,1,3426.68,1,3.42,-546
0,0,40,0,0,0,60,75507,406227.66,5.38,0.09,0,5216.63,0,670.28,324
0,0,16,1,0,0,100,2059,144130.0,70.0,0.7,0,3684.28,1,230.61,-299
0,0,35,1,0,0,60,63200,347600.0,5.5,0.09,0,23397.41,1,357.33,133
0,0,7,1,0,0,60,18180,98717.4,5.43,0.09,0,11067.86,1,122.11,107
0,0,35,0,0,0,30,24747,55433.28,2.24,0.07,0,1698.83,0,91.46,203
0,0,40,0,0,0,30,43715,202400.45,4.63,0.15,1,3426.68,0,208.07,223
0,0,16,1,0,0,100,2100,10500.0,5.0,0.05,0,1903.54,1,20.58,-60
0,0,26,0,0,0,60,75000,525000.0,7.0,0.12,0,14547.55,0,649.42,169
0,0,26,0,0,0,60,26616,303422.4,11.4,0.19,0,15128.37,0,594.71,-24
0,0,10,0,0,0,60,16000,136800.0,8.55,0.14,1,3426.68,1,225.72,44
0,0,16,0,0,0,60,120,903.6,7.53,0.13,1,3426.68,1,1.95,96
0,0,9,0,0,0,100,1250,12.5,0.01,0.0,1,3426.68,1,0.02,-493
0,0,31,1,0,0,30,54000,252180.0,4.67,0.16,0,6105.79,1,543.7,78
0,0,39,0,0,0,60,77724,264261.6,3.4,0.06,0,24405.0,0,422.82,-530
0,0,24,1,0,0,100,5102,408160.0,80.0,0.8,0,13789.73,1,419.59,227
0,0,40,0,0,0,30,6,0.0,0.0,0.0,1,3426.68,0,0.0,147
0,0,26,0,0,0,60,124,757.64,6.11,0.1,0,0.0,0,1.63,145
0,0,39,0,0,0,60,43470,155187.9,3.57,0.06,0,18137.64,1,47.04,-766
0,0,9,0,0,0,30,69384,313615.68,4.52,0.15,1,3426.68,0,676.16,153
0,0,39,1,0,0,30,100000,735000.0,7.35,0.24,0,51294.87,1,1030.47,74
0,0,9,1,0,0,30,19,551.0,29.0,0.97,0,780.34,1,47.04,-1095
0,0,9,0,0,0,60,6800,18768.0,2.76,0.05,1,3426.68,0,26.31,174
0,0,9,0,0,0,30,2240,14716.8,6.57,0.22,0,18611.93,1,31.73,162
0,0,38,1,0,0,240,1000,2100.0,2.1,0.01,1,3426.68,1,3.36,-608
0,0,37,0,0,0,60,88327,575892.04,6.52,0.11,0,0.0,0,677.82,213
0,0,38,1,0,0,120,2000,164400.0,82.2,0.68,0,5866.31,1,263.04,-451
0,0,7,1,0,0,60,38515,313126.95,8.13,0.14,0,41173.77,1,387.34,92
0,0,31,1,0,0,30,300,7080.0,23.6,0.79,0,0.0,0,11.33,-291
0,0,24,0,0,0,30,17037,56733.21,3.33,0.11,0,9758.5,1,70.18,107
0,0,38,1,0,0,60,9800,63602.0,6.49,0.11,0,3708.72,1,65.38,210
0,0,31,1,0,0,240,171,4623.54,27.04,0.11,1,0.0,0,5.72,414
0,0,37,0,0,0,60,50000,413000.0,8.26,0.14,0,36226.26,1,510.88,120
0,0,26,0,0,0,60,3994,45531.6,11.4,0.19,0,7329.83,0,89.24,15
0,0,35,0,0,0,60,13370,153220.2,11.46,0.19,0,10540.22,0,189.53,68
0,0,38,1,0,0,30,1240,2504.8,2.02,0.07,0,990.04,1,3.51,194
0,0,31,1,0,0,60,200,978.0,4.89,0.08,1,0.0,0,1.56,-403
0,0,8,1,0,0,100,368,29440.0,80.0,0.8,1,3426.68,1,34.65,141
0,0,15,0,0,0,60,320,556.8,1.74,0.03,1,3426.68,1,0.57,149
0,0,8,1,0,0,300,60,1849.2,30.82,0.1,0,1573.41,1,2.29,213
0,0,12,0,0,0,30,34224,160852.8,4.7,0.16,1,3426.68,1,165.36,57
0,0,15,0,0,0,240,238,440.3,1.85,0.01,0,2180.0,1,0.54,46
0,0,9,1,0,0,20,2825,76275.0,27.0,1.35,0,3360.75,1,164.45,133
0,0,9,0,0,0,40,615,46740.0,76.0,1.9,1,3426.68,1,74.78,-621
0,0,9,0,0,0,240,3010,5809.3,1.93,0.01,0,12648.38,1,12.52,108
0,0,32,1,0,0,1,100,500.0,5.0,5.0,0,0.0,1,0.59,158
0,0,28,0,0,0,60,18000,121140.0,6.73,0.11,0,12995.06,1,124.53,76
